<http://ceur-ws.org/Vol-335/>;;Business Process Modeling, Development and Support 2008;;10-Jun-2008;;Proceedings of the 9th Workshop on Business Process Modeling, Development and Support (BPMDS-2008);;Montpellier, France, June 16-17, 2008
<http://ceur-ws.org/Vol-334/>;;Semantic Search 2008;;7-May-2008;;Proceedings of the Workshop on Semantic Search (SemSearch 2008) at the;;Tenerife, Spain, June 2nd, 2008
<http://ceur-ws.org/Vol-333/>;;BIS 2008 Workshops Proceedings;;14-May-2008;;Proceedings of the Workshops Social Aspects of the Web (SAW-2008), Advances in Accessing Deep Web (ADW-2008);;Innsbruck, Austria, 6-7 May 2008
<http://ceur-ws.org/Vol-332/>;;Philosophy and Informatics 2008;;14-Apr-2008;;Proceedings of the Fifth International Workshop on;;Kaiserslautern, Germany, April 1-2, 2008
<http://ceur-ws.org/Vol-331/>;;Concept Lattices and their Applications 2007;;28-Mar-2008;;Proceedings of the Fifth International Conference on;;Montpellier, France, October 24-26, 2007
<http://ceur-ws.org/Vol-330/>;;Databases, Texts, Specifications and Objects 2008;;20-May-2008;;Proceedings of the 2008 Annual International Workshop on Databases, Texts;;Specifications and Objects (Dateso 2008), Desna, Czech Republic, April 16-18, 2008
<http://ceur-ws.org/Vol-329/>;;Evaluation of Ontologies for the Web 2007;;25-Mar-2008;;Proceedings of 5th International Workshop on;;Busan, Korea, November 11th, 2007
<http://ceur-ws.org/Vol-328/>;;Process Innovation with Business Software 2008;;11-Mar-2008;;Proceedings of the PRIMIUM Subconference at the Multikonferenz Wirtschaftsinformatik 2008 (PRIMIUM-2008);;Garching, Germany, February 26 - 28, 2008
<http://ceur-ws.org/Vol-327/>;;Uncertainty Reasoning for the Semantic Web 2007;;8-Mar-2008;;Proceedings of the Third ISWC Workshop on Uncertainty Reasoning for the Semantic Web (URSW-2007);;Busan, Korea, November 12, 2007
<http://ceur-ws.org/Vol-326/>;;Context-Based Information Retrieval 2007;;3-Mar-2008;;Proceedings of the Workshop on;;Roskilde, Denmark, 20 August 2007
<http://ceur-ws.org/Vol-325/>;;Advances in Databases and Information Systems 2007;;27-Feb-2008;;Proceedings of the Workshop on;;Varna, Bulgaria, September 29 - October 3, 2007
<http://ceur-ws.org/Vol-324/>;;Domain-Specific Modeling Languages 2008;;19-Feb-2008;;Proceedings of the Workshop on Domain-Specific Modeling Languages (DSML-2008);;Berlin, Germany, March 14, 2008
<http://ceur-ws.org/Vol-323/>;;Common Sense Knowledge and Goal-Oriented Interfaces 2008;;11-Feb-2008;;Proceedings of the Workshop on;;Canary Islands, Spain, January 13, 2008
<http://ceur-ws.org/Vol-322/>;;iStar 2008;;1-Feb-2008;;Proceedings of the 3rd International i* Workshop (iStar-2008);;Recife, Brazil, February 11-12, 2008
<http://ceur-ws.org/Vol-321/>;;Legal Ontologies and Artificial Intelligence Techniques 2007;;29-Jan-2008;;Proceedings of the 2nd Workshop on;;Stanford University, Stanford, CA, USA, June 4, 2007
<http://ceur-ws.org/Vol-320/>;;Privacy Enforcement and Accountability with Semantics 2007;;28-Jan-2008;;Proceedings of the Workshop on;;Busan, Korea, November 12, 2007
<http://ceur-ws.org/Vol-319/>;;Languages in Biology and Medicine 2007 - Short Papers;;18-Jan-2008;;Short Paper Proceedings of the 2nd International Symposium on Languages in Biology and Medicine (LBM-2007);;Singapore, December 6-7, 2007
<http://ceur-ws.org/Vol-318/>;;Diseño, Evaluación y Desarrollo de Contenidos Educativos Reutilizables 2007;;17-Jan-2008;;Proceedings del IV Simposio Pluridisciplinar sobre;;Bilbao, Spain, September 19-21, 2007
<http://ceur-ws.org/Vol-317/>;;Exchanging Experiences in Technology Enhanced Learning 2007;;16-Jan-2008;;Proceedings of the Workshop on Exchanging Experiences in Technology Enhanced Learning;;Sissi, Lassithi - Crete Greece, 17 September, 2007
<http://ceur-ws.org/Vol-316/>;;Semantics for Web Services 2006;;15-Jan-2008;;Proceedings of the Workshop on Semantics for Web Services (SemWS-2006);;Zurich, Switzerland, December 4-6, 2006
<http://ceur-ws.org/Vol-315/>;;Workshop on Modular Ontologies 2007;;14-Jan-2008;;Proceedings of the 2nd International Workshop on Modular Ontologies (WoMO-2007);;Whistler, Canada, October 28, 2007
<http://ceur-ws.org/Vol-314/>;;Semantic Web Applications and Perspectives 2007;;10-Jan-2008;;Proceedings of the 4th Italian Semantic Web Workshop (SWAP-2007);;Bari, Italy, December 18-20, 2007
<http://ceur-ws.org/Vol-313/>;;Emerging Web Services Technology 2007;;10-Jan-2008;;Proceedings of the 2nd Workshop on Emerging Web Services Technology (WEWST-2007);;Halle (Saale), Germany, November 26, 2007
<http://ceur-ws.org/Vol-312/>;;Between Ontologies and Folksonomies 2007;;9-Jan-2008;;Proceedings of the Workshop Between Ontologies and Folksonomies (BOF-2007);;Michigan State University, East Lansing, Michigan, USA, June 28, 2007
<http://ceur-ws.org/Vol-311/>;;Learning Object Discovery & Exchange 2007;;7-Jan-2008;;Proceedings of the First International Workshop on Learning Object Discovery & Exchange (LODE-2007);;Sissi, Lassithi - Crete Greece, 18 September, 2007
<http://ceur-ws.org/Vol-310/>;;Digital Literacy 2007;;7-Jan-2008;;Proceedings of the 3rd International Workshop on Digital Literacy;;Sissi, Lassithi - Crete Greece, 17 September, 2007
<http://ceur-ws.org/Vol-309/>;;Collaborative Open Environments for Project-Centered Learning 2007;;7-Jan-2008;;Proceedings of the 1st International Workshop on Collaborative Open Environments;;Sissi, Lassithi - Crete Greece, 17 September, 2007
<http://ceur-ws.org/Vol-308/>;;Building Technology Enhanced Learning solutions for Communities of Practice 2007;;7-Jan-2008;;Proceedings of the 2nd International Workshop on Building Technology Enhanced Learning Solutions;;Sissi, Lassithi - Crete Greece, 18 September, 2007
<http://ceur-ws.org/Vol-307/>;;Social Information Retrieval for Technology-Enhanced Learning & Exchange 2007;;7-Jan-2008;;Proceedings of the 1st Workshop on Social Information Retrieval for;;Sissi, Lassithi - Crete Greece, 18 September, 2007
<http://ceur-ws.org/Vol-306/>;;Learner-Oriented Knowledge Management & KM-Oriented E-Learning 2007;;7-Jan-2008;;Proceedings of the 3rd Workshop on Learner-Oriented Knowledge Management & KM-Oriented E-Learning (LOKMOL-2007);;Sissi, Lassithi - Crete Greece, 18 September, 2007
<http://ceur-ws.org/Vol-305/>;;Applying Data Mining in e-Learning 2007;;7-Jan-2008;;Proceedings of the International Workshop on Applying Data Mining in e-Learning (ADML-2007);;Sissi, Lassithi - Crete Greece, 18 September, 2007
<http://ceur-ws.org/Vol-304/>;;Ontology Matching 2007;;7-Jan-2008;;Proceedings of the 2nd International Workshop on Ontology Matching (OM-2007);;Busan, Korea, November 11, 2007
<http://ceur-ws.org/Vol-303/>;;Geschäftsprozessmanagement mit Ereignisgesteuerten Prozessketten 2007;;3-Dec-2007;;Proceedings 6. Workshop Geschäftsprozessmanagement mit Ereignisgesteuerten Prozessketten (EPK-2007);;St. Augustin, Germany, November 29-30, 2007
<http://ceur-ws.org/Vol-302/>;;Intelligent Web Based Tools 2007;;3-Dec-2007;;Proceedings of the First International Workshop on Intelligent Web Based Tools (IWBT-2007);;Patras, Greece, October 29-31, 2007
<http://ceur-ws.org/Vol-301/>;;Conference on Social Semantic Web 2007;;14-Dec-2007;;Proceedings of the Conference on Social Semantic Web (CSSW-2007);;Leipzig, Germany, September 26-28, 2007
<http://ceur-ws.org/Vol-300/>;;Posters and Demos of SAMT 2007;;28-Nov-2007;;Proceedings of the Posters and Demos of the 2nd International Conference on Semantic and Digital Media Technologies (SAMT-2007);;Genoa, Italy, December 5-7, 2007
<http://ceur-ws.org/Vol-299/>;;Ontology for the Intelligence Community 2007;;27-Nov-2007;;Proceedings of the Second International Ontology for the Intelligence Community Conference (OIC-2007);;Columbia, MD, USA, November 28-29, 2007
<http://ceur-ws.org/Vol-298/>;;Contexts and Ontologies: Representation and Reasoning 2007;;23-Nov-2007;;Proceedings of the International Workshop on;;Roskilde, Denmark, August 21st, 2007
<http://ceur-ws.org/Vol-297/>;;Model Driven Development of Advanced User Interfaces 2007;;21-Nov-2007;;Proceedings of the MoDELS'07 Workshop on Model Driven Development of Advanced User Interfaces (MDDAUI-2007);;Nashville, Tennessee, USA, October 1, 2007
<http://ceur-ws.org/Vol-296/>;;Behaviour Monitoring and Interpretation 2007;;14-Nov-2007;;Proceedings of the Workshop on Behaviour Monitoring and Interpretation (BMI-2007);;Osnabrück, Germany, September 10, 2007
<http://ceur-ws.org/Vol-295/>;;Semantic Web Challenge 2007;;14-Nov-2007;;Proceedings of the Semantic Web Challenge 2007;;Busan, Korea, November 13, 2007
<http://ceur-ws.org/Vol-294/>;;Semantic Web and Web 2.0 in Architectural, Product and Engineering Design 2007;;13-Nov-2007;;Proceedings of the First International Workshop on Semantic Web and;;Busan, Korea, November 11, 2007
<http://ceur-ws.org/Vol-293/>;;First Industrial Results of Semantic Technologies 2007;;13-Nov-2007;;Proceedings of the Workshop on First Industrial Results of Semantic Technologies (FIRST-2007);;Busan, Korea, November 11, 2007
<http://ceur-ws.org/Vol-292/>;;Emergent Semantics and Ontology Evolution 2007;;13-Nov-2007;;Proceedings of the First International Workshop on;;Busan, Korea, November 12, 2007
<http://ceur-ws.org/Vol-291/>;;New Forms of Reasoning for the Semantic Web: Scalable, Tolerant and Dynamic 2007;;7-Nov-2007;;Proceedings of the First International Workshop on;;Busan, Korea, November 11, 2007
<http://ceur-ws.org/Vol-290/>;;Finding Experts on the Web with Semantics 2007;;29-Oct-2007;;Proceedings of the 2nd International Workshop on Finding Experts on the Web with Semantics (FEWS-2007);;Busan, Korea, November 12, 2007
<http://ceur-ws.org/Vol-289/>;;Semantic Authoring, Annotation and Knowledge Markup 2007;;29-Oct-2007;;Proceedings of the Semantic Authoring, Annotation and Knowledge Markup Workshop (SAAKM-2007);;Whistler, British Columbia, Canada, October 28-31, 2007
<http://ceur-ws.org/Vol-288/>;;EC-TEL PROLEARN Doctoral Consortium 2007;;12-Dec-2007;;Proceedings of the EC-TEL 2007 PROLEARN Doctoral Consortium;;Crete, Greece, September 18, 2007
<http://ceur-ws.org/Vol-287/>;;Applications of Logic Programming to the Web, Semantic Web and Semantic Web Services 2007;;16-Oct-2007;;Proceedings of the ICLP'07 Workshop on;;Porto, Portugal, September 13, 2007
<http://ceur-ws.org/Vol-286/>;;Latin-American Workshop on Non-Monotonic Reasoning 2007;;12-Oct-2007;;Proceedings of the 3rd Latin-American Workshop on Non-Monotonic Reasoning (LANMR-2007);;Puebla, Mexico, September 17-19, 2007
<http://ceur-ws.org/Vol-285/>;;Design and Evaluation of e-Government Applications and Services 2007;;12-Oct-2007;;Proceedings of the 1st International Workshop on Design & Evaluation of;;Rio de Janeiro, Brazil, September 11, 2007
<http://ceur-ws.org/Vol-284/>;;Engineering Applications of Neural Networks 2007;;4-Oct-2007;;Part of the Proceedings of the 10th International Conference on;;Thessaloniki, Hellas, August 29-31, 2007
<http://ceur-ws.org/Vol-283/>;;Bildverarbeitung für die Medizin 2007: Algorithmen - Systeme - Anwendungen;;4-Oct-2007;;Proceedings des Workshops vom 25. bis 27. März 2007 in München;;Proceedings des Workshops vom 25. bis 27. März 2007 in München
<http://ceur-ws.org/Vol-282/>;;Knowledge Engineering and Software Engineering 2007;;1-Oct-2007;;Proceedings of the 3rd Workshop on Knowledge Engineering and Software Engineering (KESE-2007);;Osnabrück, Germany, September 10, 2007
<http://ceur-ws.org/Vol-281/>;;Software Engineering for Answer Set Programming 2007;;18-Sep-2007;;Proceedings of the First International SEA'07 Workshop;;Tempe, Arizona, USA, 14th May 2007
<http://ceur-ws.org/Vol-280/>;;EC-TEL 2007 Posters;;17-Sep-2007;;Proceedings of the EC-TEL 2007 Poster Session;;Crete, Greece, September 17-20, 2007
<http://ceur-ws.org/Vol-279/>;;Enterprise Application Integration 2006;;13-Sep-2007;;Proceedings of the 3rd GI-Workshop on Enterprise Application Integration (EAI-2006);;Marburg, Germany, December 1st, 2006
<http://ceur-ws.org/Vol-278/>;;Latin Meeting in Analytic Philosophy 2007;;11-Sep-2007;;Proceedings of the 4th Latin Meeting in Analytic Philosophy (LMAP-2007);;Genoa, Italy, September 20-22, 2007
<http://ceur-ws.org/Vol-277/>;;Foundations of Artificial Intelligence 2007;;5-Sep-2007;;Proceedings of the KI-2007 Workshop on Foundations of Artificial Intelligence (FAInt-2007);;Osnabrück, Germany, September 10, 2007
<http://ceur-ws.org/Vol-276/>;;Plagiarism Analysis, Authorship Identification, and Near-Duplicate Detection 2007;;1-Sep-2007;;Proceedings of the SIGIR'07 International Workshop on;;Amsterdam, Netherlands, July 27, 2007
<http://ceur-ws.org/Vol-275/>;;Knowledge Web PhD Symposium 2007;;27-Aug-2007;;Proceedings of the Knowledge Web PhD Symposium 2007 (KWEPSY-2007);;Innsbruck, Austria, June 6, 2007
<http://ceur-ws.org/Vol-274/>;;Visual Languages and Logic 2007;;13-Sep-2007;;Proceedings of the VLL 2007 Workshop on Visual Languages and Logic;;Coeur d'Aléne, Idaho, USA, 23rd September 2007
<http://ceur-ws.org/Vol-273/>;;Social and Collaborative Construction of Structured Knowledge 2007;;22-Aug-2007;;Proceedings of the Workshop on Social and Collaborative Construction of Structured Knowledge (CKC-2007);;Banff, Canada, May 8, 2007
<http://ceur-ws.org/Vol-272/>;;BPM Demonstration Program 2007;;17-Aug-2007;;Proceedings of the BPM Demonstration Program (BPM-Demo-2007) at the;;Brisbane, Australia, September 24-27, 2007
<http://ceur-ws.org/Vol-271/>;;Case Based Reasoning and Context-Awareness 2007;;15-Aug-2007;;Proceedings of the 2nd International Workshop on Case Based Reasoning and Context-Awareness (CACOA-2007);;Belfast, Northern Ireland, August 15, 2007
<http://ceur-ws.org/Vol-270/>;;Representation Models and Techniques for Improving E-Learning 2007;;14-Aug-2007;;Proceedings of the CONTEXT'07 Workshop on;;Roskilde University, Denmark, August 20, 2007
<http://ceur-ws.org/Vol-269/>;;Context Awareness and Trust 2007;;14-Aug-2007;;Proceedings of the First International Workshop on Combining;;Moncton, New Brunswick, Canada, July 30, 2007
<http://ceur-ws.org/Vol-268/>;;Bayesian Modeling Applications Workshop 2007;;14-Aug-2007;;Proceedings of the;;Vancouver, British Columbia, Canada, July 19, 2007
<http://ceur-ws.org/Vol-267/>;;Adaptation and Evolution in Web Systems Engineering 2007;;14-Aug-2007;;Proceedings of the 2nd International Workshop on Adaptation and;;Como, Italy, July 19, 2007
<http://ceur-ws.org/Vol-266/>;;Contextualized Attention Metadata: Personalized Access to Digital Resources 2007;;14-Aug-2007;;Proceedings of the International ACM/IEEE Workshop on;;Vancouver, Canada, June 23, 2007
<http://ceur-ws.org/Vol-265/>;;Correspondence and Equivalence for Nonmonotonic Theories 2007;;14-Aug-2007;;Proceedings of the LPNMR'07 Workshop on;;Tempe, AZ, USA, May 14, 2007
<http://ceur-ws.org/Vol-264/>;;Bildverarbeitung für die Medizin 2006: Algorithmen - Systeme - Anwendungen;;20-Jul-2007;;Proceedings des Workshops vom 19. bis 21. März 2006 in Hamburg;;Proceedings des Workshops vom 19. bis 21. März 2006 in Hamburg
<http://ceur-ws.org/Vol-263/>;;CAiSE Doctoral Consortium 2006;;14-Aug-2007;;Proceedings of the  13th Doctoral Consortium;;Luxemburg, June 5-9, 2006
<http://ceur-ws.org/Vol-262/>;;Doctoral Symposium at MoDELS 2007;;18-Jul-2007;;Proceedings of the  Doctoral Symposium;;Nashville (TN), USA, October 1st, 2007
<http://ceur-ws.org/Vol-261/>;;Model-Driven Web Engineering 2007;;11-Jul-2007;;Proceedings of the 3rd International Workshop on Model-Driven Web Engineering (MDWE-2007);;Como, Italy, July 17, 2007
<http://ceur-ws.org/Vol-260/>;;Ubiquitous Virtual Reality 2007;;11-Jul-2007;;Proceedings of the 5th International Symposium on Ubiquitous Virtual Reality (ISUVR-2007);;Gwangju, Korea, July 14-18, 2007
<http://ceur-ws.org/Vol-259/>;;Verification Workshop 2007;;16-Jul-2007;;Proceedings of 4th International Verification Workshop;;Bremen, Germany, July 15-16, 2007
<http://ceur-ws.org/Vol-258/>;;OWL: Experiences and Directions 2007;;13-Jul-2007;;Proceedings of the OWLED 2007 Workshop on OWL: Experiences and;;Directions, Innsbruck, Austria, June 6-7, 2007
<http://ceur-ws.org/Vol-257/>;;Empirically Successful Automated Reasoning in Large Theories 2007;;27-Jun-2007;;Proceedings of the CADE-21 Workshop on;;Bremen, Germany, 17th July 2007
<http://ceur-ws.org/Vol-256/>;;Spring Young Researchers' Colloquium on Databases and Information Systems 2007;;21-Jun-2007;;Proceedings of the Spring Young Researchers' Colloquium on;;Moscow, Russia, May 31 - June 1, 2007
<http://ceur-ws.org/Vol-255/>;;Workshop on Formal Models 2007;;20-Jun-2007;;Proceedings of the 2nd International Workshop on Formal Models (WFM-2007);;Hradec nad Moravicí, Czech Republic, April 23-25, 2007
