@relation page

@attribute class {none,title,pages,authors,veditor,vtitle}
@attribute fontsize numeric
@attribute weight numeric
@attribute style numeric
@attribute replaced numeric
@attribute nlines numeric
@attribute depth numeric
@attribute tlength numeric
@attribute pdigits numeric
@attribute plower numeric
@attribute pupper numeric
@attribute pspaces numeric
@attribute ppunct numeric
@attribute relx numeric
@attribute rely numeric

@data
title,0.990166,0,0,0,1,0,101,0,0.732673,0.138614,0.128713,0,0.150628,0.513376
authors,0.990166,0,1,0,1,0,56,0,0.714286,0.125,0.107143,0.053571,0.097035,0.518994
none,0.990166,0,0.697248,0,2,1,109,0,0.761468,0.110092,0.091743,0.036697,0.115942,0.529459
title,0.990166,0,0,0,1,0,33,0,0.757576,0.121212,0.090909,0.030303,0.075157,0.526485
authors,0.990166,0,1,0,1,0,76,0,0.763158,0.105263,0.092105,0.039474,0.115942,0.532103
none,0.990166,0,0.375,0,2,1,72,0,0.694444,0.166667,0.125,0.013889,0.085106,0.542642
title,0.990166,0,0,0,1,0,45,0,0.688889,0.177778,0.133333,0,0.085106,0.539593
authors,0.990166,0,1,0,1,0,27,0,0.703704,0.148148,0.111111,0.037037,0.071571,0.545211
none,0.990166,0,0.456989,0,2,1,186,0,0.741935,0.11828,0.102151,0.021505,0.138728,0.555825
title,0.990166,0,0,0,1,0,101,0,0.772277,0.108911,0.089109,0,0.138728,0.552702
authors,0.990166,0,1,0,1,0,85,0,0.705882,0.129412,0.117647,0.047059,0.133333,0.55832
none,0.990166,0,0.291971,0,2,1,137,0,0.708029,0.138686,0.116788,0.021898,0.15859,0.569007
title,0.990166,0,0,0,1,0,97,0,0.721649,0.134021,0.113402,0.010309,0.15859,0.565811
authors,0.990166,0,1,0,1,0,40,0,0.675,0.15,0.125,0.05,0.079734,0.571429
none,0.990166,0,0.353448,0,2,1,116,0,0.75,0.12069,0.112069,0.017241,0.11465,0.58219
title,0.990166,0,0,0,1,0,75,0,0.786667,0.106667,0.106667,0,0.11465,0.578919
authors,0.990166,0,1,0,1,0,41,0,0.682927,0.146341,0.121951,0.04878,0.081448,0.584537
none,0.990166,0,0.392857,0,2,1,112,0,0.714286,0.133929,0.116071,0.026786,0.106352,0.595373
title,0.990166,0,0,0,1,0,68,0,0.764706,0.117647,0.102941,0,0.106352,0.592028
authors,0.990166,0,1,0,1,0,44,0,0.636364,0.159091,0.136364,0.068182,0.084014,0.597646
none,0.990166,0,0.252336,0,2,1,107,0,0.700935,0.140187,0.121495,0.018692,0.116505,0.608555
title,0.990166,0,0,0,1,0,80,0,0.7375,0.125,0.1125,0,0.116505,0.605136
authors,0.990166,0,1,0,1,0,27,0,0.592593,0.185185,0.148148,0.074074,0.072144,0.610754
none,0.990166,0,0.546219,0,2,1,119,0,0.655462,0.168067,0.117647,0.033613,0.101408,0.621738
title,0.990166,0,0,0,1,0,54,0,0.574074,0.222222,0.12963,0.018519,0.091024,0.618245
authors,0.990166,0,1,0,1,0,65,0,0.723077,0.123077,0.107692,0.046154,0.101408,0.623863
none,0.990166,0,0.211268,0,2,1,71,0,0.760563,0.126761,0.098592,0,0.09,0.634921
title,0.990166,0,0,0,1,0,56,0,0.75,0.125,0.107143,0,0.09,0.631354
authors,0.990166,0,1,0,1,0,15,0,0.8,0.133333,0.066667,0,0.06679,0.636972
none,0.990166,0,0.290323,0,2,1,62,0,0.774194,0.129032,0.096774,0,0.082569,0.648103
title,0.990166,0,0,0,1,0,44,0,0.75,0.136364,0.113636,0,0.082569,0.644462
authors,0.990166,0,1,0,1,0,18,0,0.833333,0.111111,0.055556,0,0.068246,0.65008
none,0.990166,0,0.175,0,2,1,80,0,0.8,0.1,0.1,0,0.101839,0.661286
title,0.990166,0,0,0,1,0,66,0,0.80303,0.090909,0.106061,0,0.101839,0.657571
authors,0.990166,0,1,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.066421,0.663189
none,0.990166,0,0.54023,0,2,1,87,0.011494,0.678161,0.16092,0.126437,0.022989,0.085612,0.674469
title,0.990166,0,0,0,1,0,40,0.025,0.625,0.2,0.15,0,0.080089,0.67068
authors,0.990166,0,1,0,1,0,47,0,0.723404,0.12766,0.106383,0.042553,0.085612,0.676297
none,0.990166,0,0.72,0,2,1,75,0,0.693333,0.146667,0.12,0.04,0.093628,0.687651
title,0.990166,0,0,0,1,0,21,0,0.761905,0.142857,0.095238,0,0.069565,0.683788
authors,0.990166,0,1,0,1,0,54,0,0.666667,0.148148,0.12963,0.055556,0.093628,0.689406
none,0.990166,0,0.337838,0,2,1,74,0,0.689189,0.162162,0.135135,0.013514,0.085409,0.700834
title,0.990166,0,0,0,1,0,49,0,0.693878,0.163265,0.142857,0,0.085409,0.696897
authors,0.990166,0,1,0,1,0,25,0,0.68,0.16,0.12,0.04,0.071642,0.702515
none,0.990166,0,0.369048,0,2,1,84,0,0.761905,0.119048,0.107143,0.011905,0.09,0.714017
title,0.990166,0,0,0,1,0,53,0,0.773585,0.113208,0.113208,0,0.09,0.710005
authors,0.990166,0,1,0,1,0,31,0,0.741935,0.129032,0.096774,0.032258,0.075235,0.715623
none,1.175822,1,0,0,1,0,20,0,0.85,0.1,0.05,0,0.032096,0.726031
none,0.990166,0,0.28866,0,2,1,97,0,0.731959,0.134021,0.113402,0.010309,0.102273,0.740382
title,0.990166,0,0,0,1,0,69,0,0.73913,0.130435,0.115942,0,0.102273,0.736223
authors,0.990166,0,1,0,1,0,28,0,0.714286,0.142857,0.107143,0.035714,0.073096,0.741841
none,0.990166,0,0.354839,0,2,1,93,0,0.774194,0.11828,0.086022,0.010753,0.09931,0.753565
title,0.990166,0,0,0,1,0,60,0,0.783333,0.116667,0.083333,0,0.09931,0.749331
authors,0.990166,0,1,0,1,0,33,0,0.757576,0.121212,0.090909,0.030303,0.07611,0.754949
none,0.990166,0,0.481481,0,2,1,108,0.009259,0.722222,0.12963,0.101852,0.018519,0.092426,0.766747
title,0.990166,0,0,0,1,0,56,0.017857,0.696429,0.142857,0.107143,0,0.092426,0.76244
authors,0.990166,0,1,0,1,0,52,0,0.75,0.115385,0.096154,0.038462,0.090794,0.768058
none,0.990166,0,0.423729,0,2,1,59,0,0.694915,0.152542,0.135593,0.016949,0.07611,0.77993
title,0.990166,0,0,0,1,0,34,0,0.705882,0.147059,0.147059,0,0.07611,0.775548
authors,0.990166,0,1,0,1,0,25,0,0.68,0.16,0.12,0.04,0.0715,0.781166
none,0.990166,0,0.369863,0,2,1,73,0,0.671233,0.164384,0.150685,0.013699,0.084507,0.793113
title,0.990166,0,0,0,1,0,46,0,0.652174,0.173913,0.173913,0,0.084507,0.788657
authors,0.990166,0,1,0,1,0,27,0,0.703704,0.148148,0.111111,0.037037,0.072,0.794275
none,0.990166,0,0.405797,0,2,1,69,0,0.695652,0.173913,0.115942,0.014493,0.080357,0.806295
title,0.990166,0,0,0,1,0,41,0,0.682927,0.195122,0.121951,0,0.080357,0.801766
authors,0.990166,0,1,0,1,0,28,0,0.714286,0.142857,0.107143,0.035714,0.074457,0.807384
none,0.990166,0,0.202381,0,2,1,84,0,0.75,0.119048,0.119048,0.011905,0.10084,0.819478
title,0.990166,0,0,0,1,0,67,0,0.776119,0.104478,0.119403,0,0.10084,0.814874
authors,0.990166,0,1,0,1,0,17,0,0.647059,0.176471,0.117647,0.058824,0.067353,0.820492
none,0.990166,0,0.275229,0,2,1,109,0,0.779817,0.100917,0.110092,0.009174,0.116505,0.832661
title,0.990166,0,0,0,1,0,79,0,0.797468,0.088608,0.113924,0,0.116505,0.827983
authors,0.990166,0,1,0,1,0,30,0,0.733333,0.133333,0.1,0.033333,0.074766,0.833601
none,0.990166,0,0.505882,0,2,1,85,0,0.717647,0.129412,0.117647,0.023529,0.084309,0.845843
title,0.990166,0,0,0,1,0,42,0,0.738095,0.119048,0.119048,0,0.081081,0.841091
authors,0.990166,0,1,0,1,0,43,0,0.697674,0.139535,0.116279,0.046512,0.084309,0.846709
none,0.990166,0,0.375,0,2,1,128,0,0.71875,0.140625,0.125,0.015625,0.116317,0.859026
title,0.990166,0,0,0,1,0,80,0,0.7125,0.15,0.1375,0,0.116317,0.8542
authors,0.990166,0,1,0,1,0,48,0,0.729167,0.125,0.104167,0.041667,0.08867,0.859818
none,0.990166,0,0.385542,0,2,1,83,0,0.638554,0.180723,0.144578,0.036145,0.087805,0.872209
title,0.990166,0,0,0,1,0,51,0,0.72549,0.156863,0.117647,0,0.087805,0.867309
authors,0.990166,0,1,0,1,0,32,0,0.5,0.21875,0.1875,0.09375,0.075314,0.872927
none,0.990166,0,0.446602,0,2,1,103,0,0.757282,0.097087,0.097087,0.019417,0.090113,0.885391
title,0.990166,0,0,0,1,0,57,0,0.789474,0.070175,0.087719,0,0.090113,0.880417
authors,0.990166,0,1,0,1,0,46,0,0.717391,0.130435,0.108696,0.043478,0.084309,0.886035
none,0.990166,0,0.548387,0,2,1,62,0,0.693548,0.177419,0.112903,0.016129,0.076841,0.898574
title,0.990166,0,0,0,1,0,28,0,0.678571,0.214286,0.107143,0,0.073245,0.893526
authors,0.990166,0,1,0,1,0,34,0,0.705882,0.147059,0.117647,0.029412,0.076841,0.899144
none,0.990166,0,0.54321,0,2,1,81,0,0.703704,0.148148,0.123457,0.024691,0.081633,0.911757
title,0.990166,0,0,0,1,0,37,0,0.702703,0.162162,0.135135,0,0.077754,0.906635
authors,0.990166,0,1,0,1,0,44,0,0.704545,0.136364,0.113636,0.045455,0.081633,0.912253
none,0.990166,0,0.426087,0,2,1,115,0,0.773913,0.104348,0.104348,0.017391,0.102564,0.924939
title,0.990166,0,0,0,1,0,66,0,0.80303,0.090909,0.106061,0,0.102564,0.919743
authors,0.990166,0,1,0,1,0,49,0,0.734694,0.122449,0.102041,0.040816,0.085816,0.925361
none,0.990166,0,0.182927,0,2,1,82,0,0.743902,0.134146,0.121951,0,0.099585,0.938122
title,0.990166,0,0,0,1,0,67,0,0.731343,0.134328,0.134328,0,0.099585,0.932852
authors,0.990166,0,1,0,1,0,15,0,0.8,0.133333,0.066667,0,0.067669,0.93847
none,0.990166,0,0.607595,0,2,1,79,0,0.734177,0.126582,0.113924,0.025316,0.084309,0.951305
title,0.990166,0,0,0,1,0,31,0,0.806452,0.096774,0.096774,0,0.074303,0.94596
authors,0.990166,0,1,0,1,0,48,0,0.6875,0.145833,0.125,0.041667,0.084309,0.951578
none,0.990166,0,0.421348,0,2,1,178,0,0.741573,0.11236,0.123596,0.022472,0.159292,0.964487
title,0.990166,0,0,0,1,0,103,0,0.776699,0.097087,0.126214,0,0.159292,0.959069
authors,0.990166,0,1,0,1,0,75,0,0.693333,0.133333,0.12,0.053333,0.115016,0.964687
none,0.990166,0,0.361538,0,2,1,130,0,0.738462,0.123077,0.123077,0.015385,0.122241,0.97767
title,0.990166,0,0,0,1,0,83,0,0.771084,0.108434,0.120482,0,0.122241,0.972178
authors,0.990166,0,1,0,1,0,47,0,0.680851,0.148936,0.12766,0.042553,0.086331,0.977796
none,0.990166,0,0,0,1,1,68,0,0.779412,0.014706,0.161765,0.014706,0.044755,0.989834
none,0.990166,0,0,0,1,0,63,0,0.793651,0.015873,0.174603,0,0.042895,0.989834
none,0.990166,0,0,0,1,0,3,0,1,0,0,0,0.408547,0.989834
none,0.990166,0,0,0,1,0,2,0,0,0,0,0.5,0.422654,0.989834
none,0,0,0,0,1,0,0,0,0,0,0,0,0.216216,0.995206
none,0.866395,0,0,0,1,0,41,0.146341,0.609756,0.073171,0.097561,0.02439,0.035398,1
none,1,0.256242,0.187254,0,31,2,1533,0.042401,0.669276,0.119374,0.114808,0.02544,?,?
none,1.122593,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.014878
none,1.122593,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.014878
none,1.122593,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.014878
none,0.945342,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.042328
none,0.76809,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.082278
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.121622
none,1.890683,1,0,0,1,0,10,0.4,0,0.5,0,0,0.031746,0.153182
vtitle,1.890683,1,0,0,1,0,68,0,0.808824,0.088235,0.102941,0,0.372093,0.197411
none,1.122593,1,0,0,2,1,164,0.054878,0.664634,0.128049,0.121951,0.006098,0.152381,0.289617
none,1.122593,1,0,0,1,0,101,0.039604,0.693069,0.118812,0.118812,0.009901,0.152381,0.281615
none,1.122593,1,0,0,1,0,63,0.079365,0.619048,0.142857,0.126984,0,0.058501,0.309245
none,1.122593,1,0,0,1,0,33,0.181818,0.454545,0.090909,0.151515,0.121212,0.035874,0.352816
none,0.945342,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.394709
none,1.122593,1,0,0,3,1,53,0,0.622642,0.132075,0.113208,0,0.031841,0.48144
veditor,1.122593,1,0,0,1,0,18,0,0.722222,0.166667,0.055556,0,0.031465,0.454835
none,1.122593,1,0,0,1,0,2,0,0,0,0.5,0,0.175424,0.454835
veditor,1.122593,1,0,0,1,0,12,0,0.75,0.166667,0.083333,0,0.030103,0.482465
none,1.122593,1,0,0,1,0,3,0,0,0,0.333333,0,0.137255,0.482465
veditor,1.122593,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030132,0.510096
none,1.122593,1,0,0,1,0,4,0,0,0,0.25,0,0.138937,0.510096
none,0.945342,0,0,0,3,1,198,0,0.661616,0.126263,0.116162,0.055556,0.055172,0.576966
none,0.945342,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.551323
none,0.945342,0,0,0,1,0,67,0,0.716418,0.134328,0.104478,0.014925,0.06,0.551323
none,0.945342,0,0,0,1,0,16,0,0.5625,0.125,0.125,0.1875,0.49353,0.551323
none,0.945342,0,0,0,1,0,3,0,0,0,0.333333,0,0.027211,0.573545
none,0.945342,0,0,0,1,0,17,0,0.705882,0.235294,0.058824,0,0.044362,0.573545
none,0.945342,0,0,0,1,0,18,0,0.611111,0.111111,0.111111,0.166667,0.147114,0.573545
none,0.945342,0,0,0,1,0,4,0,0,0,0.25,0,0.02735,0.595767
none,0.945342,0,0,0,1,0,55,0,0.781818,0.090909,0.109091,0.018182,0.067332,0.595767
none,0.945342,0,0,0,1,0,16,0,0.5,0.1875,0.125,0.1875,0.407713,0.595767
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.606029
none,1.418012,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.645299
none,0.945342,0,0,0,1,1,7,0,0.857143,0.142857,0,0,0.063325,0.691005
none,0.945342,0,0,0,1,0,7,0,0.857143,0.142857,0,0,0.063325,0.691005
none,0.945342,0,0.483221,0,2,1,149,0,0.731544,0.120805,0.114094,0.020134,0.109756,0.737013
title,0.945342,0,0,0,1,0,77,0,0.74026,0.116883,0.12987,0,0.108597,0.720635
authors,0.945342,0,1,0,1,0,72,0,0.722222,0.125,0.097222,0.041667,0.109756,0.742857
pages,0.76809,0,0,0,1,0,4,0.75,0,0,0,0,0.996572,0.742616
none,0.945342,0,0.347107,0,2,1,121,0,0.743802,0.123967,0.107438,0.008264,0.11784,0.790043
title,0.945342,0,0,0,1,0,79,0,0.759494,0.113924,0.126582,0,0.11784,0.772487
authors,0.945342,0,1,0,1,0,42,0,0.714286,0.142857,0.071429,0.02381,0.081448,0.794709
pages,0.76809,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.794304
none,0.945342,0,0.547619,0,2,1,168,0,0.744048,0.113095,0.113095,0.029762,0.142012,0.843074
title,0.945342,0,0,0,1,0,76,0,0.776316,0.105263,0.118421,0,0.110429,0.824339
authors,0.945342,0,1,0,1,0,92,0,0.717391,0.119565,0.108696,0.054348,0.142012,0.846561
pages,0.76809,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.845992
none,0.945342,0,0.387755,0,2,1,98,0,0.632653,0.204082,0.132653,0.020408,0.095618,0.896104
title,0.945342,0,0,0,1,0,60,0,0.616667,0.233333,0.133333,0,0.095618,0.87619
authors,0.945342,0,1,0,1,0,38,0,0.657895,0.157895,0.131579,0.052632,0.078517,0.898413
pages,0.76809,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.897679
none,0.945342,0,0.372727,0,2,1,110,0,0.672727,0.172727,0.127273,0.018182,0.107303,0.949134
title,0.945342,0,0,0,1,0,69,0,0.666667,0.188406,0.130435,0,0.107303,0.928042
authors,0.945342,0,1,0,1,0,41,0,0.682927,0.146341,0.121951,0.04878,0.081725,0.950265
pages,0.76809,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.949367
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.961538
none,0.827174,0,0,0,2,1,81,0.148148,0.518519,0.135802,0.08642,0.037037,0.035635,1
none,0.827174,0,0,0,1,0,44,0.136364,0.590909,0.090909,0.090909,0.022727,0.035635,0.979937
none,0.827174,0,0,0,1,0,37,0.162162,0.432432,0.189189,0.081081,0.054054,0.034446,1
none,1,0.153049,0.405341,0,36,3,2517,0.01907,0.706794,0.116011,0.1176,0.028605,?,?
none,1.161263,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.012821
none,1.161263,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.012821
none,1.161263,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.012821
none,0.977906,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.036496
none,0.794548,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.070974
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.105121
none,1.955811,1,0,0,1,0,9,0.444444,0.222222,0.222222,0.111111,0,0.030681,0.131725
vtitle,1.955811,1,0,0,1,0,20,0.2,0.6,0.1,0.1,0,0.037123,0.169759
none,1.161263,1,0,0,1,0,116,0.077586,0.637931,0.103448,0.146552,0,0.438356,0.242674
none,1.161263,1,0,0,1,0,30,0.2,0.4,0.1,0.166667,0.133333,0.034372,0.28022
none,0.977906,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.316606
none,1.161263,1,0,0,3,1,147,0.006803,0.659864,0.14966,0.108844,0.027211,0.050633,0.386538
veditor,1.161263,1,0,0,1,0,13,0,0.769231,0.153846,0.076923,0,0.029879,0.368132
none,1.161263,1,0,0,1,0,31,0.032258,0.580645,0.16129,0.129032,0.032258,0.173077,0.368132
veditor,1.161263,1,0,0,1,0,15,0,0.733333,0.133333,0.066667,0,0.03071,0.391941
none,1.161263,1,0,0,1,0,43,0,0.581395,0.186047,0.139535,0.046512,0.232737,0.391941
veditor,1.161263,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030651,0.415751
none,1.161263,1,0,0,1,0,31,0,0.709677,0.096774,0.096774,0.032258,0.200445,0.415751
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.443845
none,1.466858,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.473781
none,0.977906,0,0,0,1,1,7,0,0.857143,0.142857,0,0,0.063325,0.514599
none,0.977906,0,0,0,1,0,7,0,0.857143,0.142857,0,0,0.063325,0.514599
none,0.977906,0,0.64433,0,2,2,194,0.010309,0.731959,0.118557,0.108247,0.030928,0.306383,0.550698
none,0.977906,0,0.439024,0,1,1,123,0.01626,0.707317,0.130081,0.121951,0.02439,0.306383,0.540146
title,0.977906,0,0,0,1,0,69,0.028986,0.666667,0.144928,0.144928,0.014493,0.110429,0.540146
authors,0.977906,0,1,0,1,0,54,0,0.759259,0.111111,0.092593,0.037037,0.790757,0.540146
authors,0.977906,0,1,0,1,0,71,0,0.774648,0.098592,0.084507,0.042254,0.106195,0.559307
none,0.977906,0,0.441558,0,2,2,154,0,0.74026,0.11039,0.123377,0.025974,0.338028,0.596279
none,0.977906,0,0.338462,0,1,1,130,0,0.738462,0.107692,0.130769,0.023077,0.338028,0.584854
title,0.977906,0,0,0,1,0,86,0,0.790698,0.081395,0.127907,0,0.128571,0.584854
authors,0.977906,0,1,0,1,0,44,0,0.636364,0.159091,0.136364,0.068182,0.833922,0.584854
authors,0.977906,0,1,0,1,0,24,0,0.75,0.125,0.083333,0.041667,0.070727,0.604015
none,0.977906,0,0.62585,0,2,2,147,0,0.748299,0.115646,0.108844,0.027211,0.339623,0.64186
none,0.977906,0,0.580153,0,1,1,131,0,0.740458,0.114504,0.114504,0.030534,0.339623,0.629562
title,0.977906,0,0,0,1,0,55,0,0.727273,0.127273,0.145455,0,0.091603,0.629562
authors,0.977906,0,1,0,1,0,76,0,0.75,0.105263,0.092105,0.052632,0.77492,0.629562
authors,0.977906,0,1,0,1,0,16,0,0.8125,0.125,0.0625,0,0.067164,0.648723
none,0.977906,0,0.398305,0,1,1,118,0,0.644068,0.186441,0.127119,0.042373,0.213018,0.67427
title,0.977906,0,0,0,1,0,71,0,0.591549,0.225352,0.140845,0.042254,0.106667,0.67427
authors,0.977906,0,1,0,1,0,47,0,0.723404,0.12766,0.106383,0.042553,0.690338,0.67427
none,0.977906,0,0.317757,0,1,1,107,0,0.775701,0.074766,0.121495,0.028037,0.193548,0.699818
title,0.977906,0,0,0,1,0,73,0,0.780822,0.054795,0.136986,0.027397,0.113565,0.699818
authors,0.977906,0,1,0,1,0,34,0,0.764706,0.117647,0.088235,0.029412,0.678801,0.699818
none,0.977906,0,0.671958,0,2,2,189,0,0.724868,0.121693,0.116402,0.037037,0.361809,0.739535
none,0.977906,0,0.533835,0,1,1,133,0,0.729323,0.120301,0.120301,0.030075,0.361809,0.725365
title,0.977906,0,0,0,1,0,62,0,0.758065,0.112903,0.129032,0,0.099585,0.725365
authors,0.977906,0,1,0,1,0,71,0,0.704225,0.126761,0.112676,0.056338,0.811012,0.725365
authors,0.977906,0,1,0,1,0,56,0,0.714286,0.125,0.107143,0.053571,0.090909,0.744526
none,0.977906,0,0.358779,0,1,1,131,0,0.755725,0.10687,0.114504,0.015267,0.303797,0.770073
title,0.977906,0,0,0,1,0,84,0,0.77381,0.095238,0.119048,0,0.12,0.770073
authors,0.977906,0,1,0,1,0,47,0,0.723404,0.12766,0.106383,0.042553,0.801921,0.770073
none,0.977906,0,0.608997,0,3,2,289,0.00692,0.740484,0.107266,0.107266,0.034602,0.373057,0.827324
none,0.977906,0,0.124031,0,1,1,129,0.015504,0.751938,0.100775,0.108527,0.015504,0.301255,0.79562
title,0.977906,0,0,0,1,0,113,0.017699,0.752212,0.097345,0.115044,0.00885,0.19726,0.79562
authors,0.977906,0,1,0,1,0,16,0,0.75,0.125,0.0625,0.0625,0.843925,0.79562
none,0.977906,0,1,0,2,1,160,0,0.73125,0.1125,0.10625,0.05,0.373057,0.830698
authors,0.977906,0,1,0,1,0,141,0,0.716312,0.113475,0.113475,0.056738,0.373057,0.814781
authors,0.977906,0,1,0,1,0,19,0,0.842105,0.105263,0.052632,0,0.068053,0.833942
none,0.977906,0,0.576471,0,1,1,85,0,0.635294,0.2,0.129412,0.023529,0.136622,0.859489
title,0.977906,0,0,0,1,0,36,0,0.5,0.305556,0.166667,0,0.079121,0.859489
authors,0.977906,0,1,0,1,0,49,0,0.734694,0.122449,0.102041,0.040816,0.440344,0.859489
none,0.977906,0,0.485981,0,1,1,107,0,0.747664,0.121495,0.11215,0.018692,0.173077,0.885036
title,0.977906,0,0,0,1,0,55,0,0.781818,0.109091,0.109091,0,0.090794,0.885036
authors,0.977906,0,1,0,1,0,52,0,0.711538,0.134615,0.115385,0.038462,0.579976,0.885036
none,0.977906,0,0.6,0,2,2,190,0,0.726316,0.121053,0.115789,0.031579,0.36,0.928372
none,0.977906,0,0.432836,0,1,1,134,0,0.731343,0.119403,0.119403,0.022388,0.36,0.910584
title,0.977906,0,0,0,1,0,76,0,0.763158,0.105263,0.118421,0,0.111975,0.910584
authors,0.977906,0,1,0,1,0,58,0,0.689655,0.137931,0.12069,0.051724,0.830013,0.910584
authors,0.977906,0,1,0,1,0,56,0,0.714286,0.125,0.107143,0.053571,0.093872,0.929745
none,0.977906,0,0.457447,0,2,2,188,0,0.691489,0.138298,0.117021,0.026596,0.289157,0.973953
none,0.977906,0,0.227273,0,1,1,132,0,0.69697,0.136364,0.128788,0.015152,0.289157,0.955292
title,0.977906,0,0,0,1,0,102,0,0.686275,0.137255,0.147059,0.009804,0.15222,0.955292
authors,0.977906,0,1,0,1,0,30,0,0.733333,0.133333,0.066667,0.033333,0.817901,0.955292
authors,0.977906,0,1,0,1,0,56,0,0.678571,0.142857,0.089286,0.053571,0.092308,0.974453
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.983827
none,0.855667,0,0,0,1,0,40,0.125,0.6,0.075,0.1,0.025,0.03452,1
none,1,0.126181,0.29386,0,57,3,2979,0.043639,0.669688,0.123867,0.119503,0.026183,?,?
none,1.174522,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.008279
none,1.174522,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.008279
none,1.174522,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.008279
none,0.989071,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.023599
none,0.803621,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.045936
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.068341
none,1.978143,1,0,0,1,0,5,0.4,0,0.6,0,0,0.029304,0.084675
none,0,0,0,1,1,0,0,0,0,0,0,0,0.997758,0.128006
vtitle,1.978143,1,0,0,1,0,29,0.137931,0.655172,0.103448,0.103448,0,0.045845,0.109123
none,1.174522,1,0,0,1,0,73,0.013699,0.780822,0.082192,0.123288,0,0.066946,0.156712
none,0.989071,1,0,0,1,0,70,0.085714,0.642857,0.128571,0.142857,0,0.0512,0.181711
none,1.174522,1,0,0,1,0,33,0.181818,0.454545,0.090909,0.151515,0.121212,0.03653,0.204613
none,0.989071,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.228319
none,1.174522,1,0,0,2,2,31,0,0.612903,0.129032,0.16129,0,0.03074,0.265465
none,1.174522,1,0,0,1,1,14,0,0.642857,0.142857,0.142857,0,0.030103,0.261384
veditor,1.174522,1,0,0,1,0,12,0,0.75,0.166667,0.083333,0,0.029767,0.261384
none,1.174522,1,0,0,1,0,2,0,0,0,0.5,0,0.126271,0.261384
veditor,1.174522,1,0,0,1,0,17,0,0.588235,0.117647,0.176471,0,0.03074,0.276759
none,1.174522,1,0,0,1,1,18,0,0.5,0.166667,0.166667,0,0.031311,0.292135
veditor,1.174522,1,0,0,1,0,14,0,0.642857,0.214286,0.142857,0,0.030534,0.292135
none,1.174522,1,0,0,1,0,4,0,0,0,0.25,0,0.150943,0.292135
none,0.989071,0,0,0,3,1,204,0.088235,0.455882,0.205882,0.151961,0.063725,0.053422,0.323654
none,0.989071,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.315634
none,0.989071,0,0,0,1,0,6,0,0,0.833333,0.166667,0,0.036874,0.315634
none,0.989071,0,0,0,1,0,54,0.12963,0.407407,0.240741,0.148148,0.074074,0.120406,0.315634
none,0.989071,0,0,0,1,0,3,0,0,0,0.333333,0,0.027211,0.328024
none,0.989071,0,0,0,1,0,18,0,0.722222,0.166667,0.111111,0,0.04611,0.328024
none,0.989071,0,0,0,1,0,39,0.230769,0.205128,0.230769,0.179487,0.153846,0.220866,0.328024
none,0.989071,0,0,0,1,0,4,0,0,0,0.25,0,0.02735,0.340413
none,0.989071,0,0,0,1,0,24,0,0.75,0.125,0.083333,0,0.053465,0.340413
